,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,62,2,5,,39,,16,3.23%,8.06%,62.90%,25.81%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,62,4,15,,26,,17,6.45%,24.19%,41.94%,27.42%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,62,3,10,,27,,22,4.84%,16.13%,43.55%,35.48%
Le modalità di esame sono state definite in modo chiaro?,,62,1,3,,13,,45,1.61%,4.84%,20.97%,72.58%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,62,0,2,,30,,30,0.00%,3.23%,48.39%,48.39%
Il docente stimola/motiva l'interesse verso la disciplina?,,62,1,1,,24,,36,1.61%,1.61%,38.71%,58.06%
Il docente espone gli argomenti in modo chiaro?,,62,0,1,,17,,44,0.00%,1.61%,27.42%,70.97%
"Le attività didattiche integrative (esercitazioni, tutorati,laboratori, etc…), ove esistenti, sono utili all'apprendimento della materia?",,61,1,3,,30,,27,1.64%,4.92%,49.18%,44.26%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,62,0,1,,22,,39,0.00%,1.61%,35.48%,62.90%
Il docente è reperibile per chiarimenti e spiegazioni?,,62,0,0,,20,,42,0.00%,0.00%,32.26%,67.74%
E' interessato/a agli argomenti trattati nell'insegnamento?,,62,1,8,,20,,33,1.61%,12.90%,32.26%,53.23%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,849248 - Nome insegnamento,,,,,,,,,,,
UD:,184775 - Nome modulo,,,,,,,,,,,
Docente:,739713 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,13,0,2,,6,,5,0.00%,15.38%,46.15%,38.46%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,13,3,4,,4,,2,23.08%,30.77%,30.77%,15.38%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,13,3,1,,6,,3,23.08%,7.69%,46.15%,23.08%
Le modalità di esame sono state definite in modo chiaro?,,13,0,2,,2,,9,0.00%,15.38%,15.38%,69.23%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,13,0,1,,3,,9,0.00%,7.69%,23.08%,69.23%
Il docente stimola/motiva l'interesse verso la disciplina?,,13,3,1,,5,,4,23.08%,7.69%,38.46%,30.77%
Il docente espone gli argomenti in modo chiaro?,,13,1,3,,4,,5,7.69%,23.08%,30.77%,38.46%
"Le attività didattiche integrative (esercitazioni, tutorati,laboratori, etc…), ove esistenti, sono utili all'apprendimento della materia?",,13,2,3,,6,,2,15.38%,23.08%,46.15%,15.38%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,13,0,0,,5,,8,0.00%,0.00%,38.46%,61.54%
Il docente è reperibile per chiarimenti e spiegazioni?,,13,0,0,,7,,6,0.00%,0.00%,53.85%,46.15%
E' interessato/a agli argomenti trattati nell'insegnamento?,,13,1,2,,3,,7,7.69%,15.38%,23.08%,53.85%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,562137 - Nome insegnamento,,,,,,,,,,,
UD:,868846 - Nome modulo,,,,,,,,,,,
Docente:,950945 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,25,0,4,,13,,8,0.00%,16.00%,52.00%,32.00%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,25,0,2,,15,,8,0.00%,8.00%,60.00%,32.00%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,25,1,2,,16,,6,4.00%,8.00%,64.00%,24.00%
Le modalità di esame sono state definite in modo chiaro?,,25,0,0,,9,,16,0.00%,0.00%,36.00%,64.00%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,25,0,1,,13,,11,0.00%,4.00%,52.00%,44.00%
Il docente stimola/motiva l'interesse verso la disciplina?,,25,1,1,,12,,11,4.00%,4.00%,48.00%,44.00%
Il docente espone gli argomenti in modo chiaro?,,25,0,2,,15,,8,0.00%,8.00%,60.00%,32.00%
"Le attività didattiche integrative (esercitazioni, tutorati,laboratori, etc…), ove esistenti, sono utili all'apprendimento della materia?",,23,3,2,,12,,6,13.04%,8.70%,52.17%,26.09%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,25,0,0,,12,,13,0.00%,0.00%,48.00%,52.00%
Il docente è reperibile per chiarimenti e spiegazioni?,,25,0,0,,9,,16,0.00%,0.00%,36.00%,64.00%
E' interessato/a agli argomenti trattati nell'insegnamento?,,25,0,3,,14,,8,0.00%,12.00%,56.00%,32.00%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,963387 - Nome insegnamento,,,,,,,,,,,
UD:,706982 - Nome modulo,,,,,,,,,,,
Docente:,978688 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,124,12,21,,56,,35,9.68%,16.94%,45.16%,28.23%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,124,1,7,,73,,43,0.81%,5.65%,58.87%,34.68%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,124,5,14,,65,,40,4.03%,11.29%,52.42%,32.26%
Le modalità di esame sono state definite in modo chiaro?,,124,4,9,,54,,57,3.23%,7.26%,43.55%,45.97%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,124,0,1,,50,,73,0.00%,0.81%,40.32%,58.87%
Il docente stimola/motiva l'interesse verso la disciplina?,,124,4,15,,68,,37,3.23%,12.10%,54.84%,29.84%
Il docente espone gli argomenti in modo chiaro?,,124,5,16,,60,,43,4.03%,12.90%,48.39%,34.68%
"Le attività didattiche integrative (esercitazioni, tutorati,laboratori, etc…), ove esistenti, sono utili all'apprendimento della materia?",,120,10,22,,62,,26,8.33%,18.33%,51.67%,21.67%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,124,1,3,,75,,45,0.81%,2.42%,60.48%,36.29%
Il docente è reperibile per chiarimenti e spiegazioni?,,124,0,7,,50,,67,0.00%,5.65%,40.32%,54.03%
E' interessato/a agli argomenti trattati nell'insegnamento?,,124,0,5,,53,,66,0.00%,4.03%,42.74%,53.23%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,330139 - Nome insegnamento,,,,,,,,,,,
UD:,797488 - Nome modulo,,,,,,,,,,,
Docente:,426171 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,120,21,25,,55,,19,17.50%,20.83%,45.83%,15.83%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,120,3,9,,77,,31,2.50%,7.50%,64.17%,25.83%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,120,16,29,,57,,18,13.33%,24.17%,47.50%,15.00%
Le modalità di esame sono state definite in modo chiaro?,,120,10,21,,49,,40,8.33%,17.50%,40.83%,33.33%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,120,2,9,,52,,57,1.67%,7.50%,43.33%,47.50%
Il docente stimola/motiva l'interesse verso la disciplina?,,120,9,38,,50,,23,7.50%,31.67%,41.67%,19.17%
Il docente espone gli argomenti in modo chiaro?,,120,10,45,,49,,16,8.33%,37.50%,40.83%,13.33%
"Le attività didattiche integrative (esercitazioni, tutorati,laboratori, etc…), ove esistenti, sono utili all'apprendimento della materia?",,118,9,29,,59,,21,7.63%,24.58%,50.00%,17.80%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,120,2,21,,68,,29,1.67%,17.50%,56.67%,24.17%
Il docente è reperibile per chiarimenti e spiegazioni?,,120,3,14,,58,,45,2.50%,11.67%,48.33%,37.50%
E' interessato/a agli argomenti trattati nell'insegnamento?,,120,1,11,,45,,63,0.83%,9.17%,37.50%,52.50%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,642320 - Nome insegnamento,,,,,,,,,,,
UD:,792609 - Nome modulo,,,,,,,,,,,
Docente:,795977 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,36,2,3,,15,,16,5.56%,8.33%,41.67%,44.44%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,36,1,4,,20,,11,2.78%,11.11%,55.56%,30.56%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,36,1,7,,16,,12,2.78%,19.44%,44.44%,33.33%
Le modalità di esame sono state definite in modo chiaro?,,36,0,3,,19,,14,0.00%,8.33%,52.78%,38.89%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,36,0,0,,9,,27,0.00%,0.00%,25.00%,75.00%
Il docente stimola/motiva l'interesse verso la disciplina?,,36,1,9,,16,,10,2.78%,25.00%,44.44%,27.78%
Il docente espone gli argomenti in modo chiaro?,,36,1,4,,15,,16,2.78%,11.11%,41.67%,44.44%
"Le attività didattiche integrative (esercitazioni, tutorati,laboratori, etc…), ove esistenti, sono utili all'apprendimento della materia?",,35,4,3,,18,,10,11.43%,8.57%,51.43%,28.57%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,36,0,0,,18,,18,0.00%,0.00%,50.00%,50.00%
Il docente è reperibile per chiarimenti e spiegazioni?,,36,0,0,,14,,22,0.00%,0.00%,38.89%,61.11%
E' interessato/a agli argomenti trattati nell'insegnamento?,,36,2,10,,15,,9,5.56%,27.78%,41.67%,25.00%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,187802 - Nome insegnamento,,,,,,,,,,,
UD:,790481 - Nome modulo,,,,,,,,,,,
Docente:,937860 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,29,0,1,,13,,15,0.00%,3.45%,44.83%,51.72%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,29,1,1,,12,,15,3.45%,3.45%,41.38%,51.72%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,29,3,3,,9,,14,10.34%,10.34%,31.03%,48.28%
Le modalità di esame sono state definite in modo chiaro?,,29,1,2,,11,,15,3.45%,6.90%,37.93%,51.72%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,29,0,1,,10,,18,0.00%,3.45%,34.48%,62.07%
Il docente stimola/motiva l'interesse verso la disciplina?,,29,3,1,,14,,11,10.34%,3.45%,48.28%,37.93%
Il docente espone gli argomenti in modo chiaro?,,29,4,1,,14,,10,13.79%,3.45%,48.28%,34.48%
"Le attività didattiche integrative (esercitazioni, tutorati,laboratori, etc…), ove esistenti, sono utili all'apprendimento della materia?",,29,1,1,,13,,14,3.45%,3.45%,44.83%,48.28%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,29,0,0,,13,,16,0.00%,0.00%,44.83%,55.17%
Il docente è reperibile per chiarimenti e spiegazioni?,,29,1,1,,12,,15,3.45%,3.45%,41.38%,51.72%
E' interessato/a agli argomenti trattati nell'insegnamento?,,29,0,1,,16,,12,0.00%,3.45%,55.17%,41.38%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,145716 - Nome insegnamento,,,,,,,,,,,
UD:,647573 - Nome modulo,,,,,,,,,,,
Docente:,653369 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,36,4,2,,12,,18,11.11%,5.56%,33.33%,50.00%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,36,1,1,,13,,21,2.78%,2.78%,36.11%,58.33%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,36,2,1,,14,,19,5.56%,2.78%,38.89%,52.78%
Le modalità di esame sono state definite in modo chiaro?,,36,1,2,,15,,18,2.78%,5.56%,41.67%,50.00%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,36,1,0,,11,,24,2.78%,0.00%,30.56%,66.67%
Il docente stimola/motiva l'interesse verso la disciplina?,,36,3,4,,18,,11,8.33%,11.11%,50.00%,30.56%
Il docente espone gli argomenti in modo chiaro?,,36,1,6,,14,,15,2.78%,16.67%,38.89%,41.67%
"Le attività didattiche integrative (esercitazioni, tutorati,laboratori, etc…), ove esistenti, sono utili all'apprendimento della materia?",,36,1,2,,13,,20,2.78%,5.56%,36.11%,55.56%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,36,1,0,,13,,22,2.78%,0.00%,36.11%,61.11%
Il docente è reperibile per chiarimenti e spiegazioni?,,36,1,0,,11,,24,2.78%,0.00%,30.56%,66.67%
E' interessato/a agli argomenti trattati nell'insegnamento?,,36,0,3,,16,,17,0.00%,8.33%,44.44%,47.22%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,315201 - Nome insegnamento,,,,,,,,,,,
UD:,784849 - Nome modulo,,,,,,,,,,,
Docente:,932366 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,16,0,1,,6,,9,0.00%,6.25%,37.50%,56.25%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,16,0,0,,6,,10,0.00%,0.00%,37.50%,62.50%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,16,0,1,,8,,7,0.00%,6.25%,50.00%,43.75%
Le modalità di esame sono state definite in modo chiaro?,,16,0,0,,5,,11,0.00%,0.00%,31.25%,68.75%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,16,0,0,,7,,9,0.00%,0.00%,43.75%,56.25%
Il docente stimola/motiva l'interesse verso la disciplina?,,16,0,0,,8,,8,0.00%,0.00%,50.00%,50.00%
Il docente espone gli argomenti in modo chiaro?,,16,0,0,,9,,7,0.00%,0.00%,56.25%,43.75%
"Le attività didattiche integrative (esercitazioni, tutorati,laboratori, etc…), ove esistenti, sono utili all'apprendimento della materia?",,16,0,3,,9,,4,0.00%,18.75%,56.25%,25.00%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,16,0,0,,9,,7,0.00%,0.00%,56.25%,43.75%
Il docente è reperibile per chiarimenti e spiegazioni?,,16,0,0,,7,,9,0.00%,0.00%,43.75%,56.25%
E' interessato/a agli argomenti trattati nell'insegnamento?,,16,0,1,,9,,6,0.00%,6.25%,56.25%,37.50%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,718827 - Nome insegnamento,,,,,,,,,,,
UD:,276512 - Nome modulo,,,,,,,,,,,
Docente:,797752 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,88,9,13,,41,,25,10.23%,14.77%,46.59%,28.41%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,88,0,6,,51,,31,0.00%,6.82%,57.95%,35.23%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,88,7,17,,47,,17,7.95%,19.32%,53.41%,19.32%
Le modalità di esame sono state definite in modo chiaro?,,88,0,2,,38,,48,0.00%,2.27%,43.18%,54.55%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,88,0,2,,32,,54,0.00%,2.27%,36.36%,61.36%
Il docente stimola/motiva l'interesse verso la disciplina?,,88,1,6,,46,,35,1.14%,6.82%,52.27%,39.77%
Il docente espone gli argomenti in modo chiaro?,,88,1,1,,46,,40,1.14%,1.14%,52.27%,45.45%
"Le attività didattiche integrative (esercitazioni, tutorati,laboratori, etc…), ove esistenti, sono utili all'apprendimento della materia?",,88,13,29,,30,,16,14.77%,32.95%,34.09%,18.18%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,88,0,0,,51,,37,0.00%,0.00%,57.95%,42.05%
Il docente è reperibile per chiarimenti e spiegazioni?,,88,1,0,,35,,52,1.14%,0.00%,39.77%,59.09%
E' interessato/a agli argomenti trattati nell'insegnamento?,,88,1,3,,45,,39,1.14%,3.41%,51.14%,44.32%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,795958 - Nome insegnamento,,,,,,,,,,,
UD:,115531 - Nome modulo,,,,,,,,,,,
Docente:,563428 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,16,0,2,,7,,7,0.00%,12.50%,43.75%,43.75%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,16,0,3,,5,,8,0.00%,18.75%,31.25%,50.00%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,16,1,2,,10,,3,6.25%,12.50%,62.50%,18.75%
Le modalità di esame sono state definite in modo chiaro?,,16,0,0,,6,,10,0.00%,0.00%,37.50%,62.50%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,16,0,0,,9,,7,0.00%,0.00%,56.25%,43.75%
Il docente stimola/motiva l'interesse verso la disciplina?,,16,1,1,,9,,5,6.25%,6.25%,56.25%,31.25%
Il docente espone gli argomenti in modo chiaro?,,16,0,1,,13,,2,0.00%,6.25%,81.25%,12.50%
"Le attività didattiche integrative (esercitazioni, tutorati,laboratori, etc…), ove esistenti, sono utili all'apprendimento della materia?",,15,1,5,,6,,3,6.67%,33.33%,40.00%,20.00%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,16,0,0,,11,,5,0.00%,0.00%,68.75%,31.25%
Il docente è reperibile per chiarimenti e spiegazioni?,,16,0,0,,7,,9,0.00%,0.00%,43.75%,56.25%
E' interessato/a agli argomenti trattati nell'insegnamento?,,16,0,0,,10,,6,0.00%,0.00%,62.50%,37.50%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,870432 - Nome insegnamento,,,,,,,,,,,
UD:,989567 - Nome modulo,,,,,,,,,,,
Docente:,532886 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,7,0,1,,3,,3,0.00%,14.29%,42.86%,42.86%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,7,0,1,,4,,2,0.00%,14.29%,57.14%,28.57%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,7,0,0,,4,,3,0.00%,0.00%,57.14%,42.86%
Le modalità di esame sono state definite in modo chiaro?,,7,0,0,,1,,6,0.00%,0.00%,14.29%,85.71%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,7,0,0,,0,,7,0.00%,0.00%,0.00%,100.00%
Il docente stimola/motiva l'interesse verso la disciplina?,,7,0,0,,1,,6,0.00%,0.00%,14.29%,85.71%
Il docente espone gli argomenti in modo chiaro?,,7,0,0,,4,,3,0.00%,0.00%,57.14%,42.86%
"Le attività didattiche integrative (esercitazioni, tutorati,laboratori, etc…), ove esistenti, sono utili all'apprendimento della materia?",,7,0,1,,5,,1,0.00%,14.29%,71.43%,14.29%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,7,0,0,,2,,5,0.00%,0.00%,28.57%,71.43%
Il docente è reperibile per chiarimenti e spiegazioni?,,7,0,0,,1,,6,0.00%,0.00%,14.29%,85.71%
E' interessato/a agli argomenti trattati nell'insegnamento?,,7,0,0,,3,,4,0.00%,0.00%,42.86%,57.14%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,267552 - Nome insegnamento,,,,,,,,,,,
UD:,796944 - Nome modulo,,,,,,,,,,,
Docente:,847523 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,7,0,0,,3,,4,0.00%,0.00%,42.86%,57.14%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,7,2,4,,1,,0,28.57%,57.14%,14.29%,0.00%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,7,0,0,,4,,3,0.00%,0.00%,57.14%,42.86%
Le modalità di esame sono state definite in modo chiaro?,,7,0,0,,2,,5,0.00%,0.00%,28.57%,71.43%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,7,0,0,,0,,7,0.00%,0.00%,0.00%,100.00%
Il docente stimola/motiva l'interesse verso la disciplina?,,7,1,0,,5,,1,14.29%,0.00%,71.43%,14.29%
Il docente espone gli argomenti in modo chiaro?,,7,0,1,,4,,2,0.00%,14.29%,57.14%,28.57%
"Le attività didattiche integrative (esercitazioni, tutorati,laboratori, etc…), ove esistenti, sono utili all'apprendimento della materia?",,7,0,0,,5,,2,0.00%,0.00%,71.43%,28.57%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,7,0,0,,3,,4,0.00%,0.00%,42.86%,57.14%
Il docente è reperibile per chiarimenti e spiegazioni?,,7,0,0,,0,,7,0.00%,0.00%,0.00%,100.00%
E' interessato/a agli argomenti trattati nell'insegnamento?,,7,0,0,,3,,4,0.00%,0.00%,42.86%,57.14%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,398518 - Nome insegnamento,,,,,,,,,,,
UD:,474754 - Nome modulo,,,,,,,,,,,
Docente:,403649 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,34,1,2,,17,,14,2.94%,5.88%,50.00%,41.18%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,34,0,1,,18,,15,0.00%,2.94%,52.94%,44.12%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,34,0,3,,14,,17,0.00%,8.82%,41.18%,50.00%
